name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
morocco,2022-03-20,68,51.5,59.4,68,51.5,59.4,53.4,82.5,0,0,0,,0,0,27.7,13.9,263.8,1013.6,56,3,147.1,12.6,8,10,2022-03-20T07:31:11,2022-03-20T19:38:58,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-03-21,66.3,50,59.2,66.3,49.3,59.2,51.1,76.4,0,0,0,,0,0,22.8,10.8,264.3,1017.7,48.3,3.2,208.5,17.8,7,10,2022-03-21T07:29:49,2022-03-21T19:39:45,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-03-22,64.5,49.7,57.9,64.5,49.7,57.9,54.4,89,0,0,0,,0,0,17.9,11.4,12.8,1017.1,64.2,3.4,199.7,17.3,9,10,2022-03-22T07:28:28,2022-03-22T19:40:31,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-03-23,64.4,50,55.5,64.4,49.3,55.5,53,92,0.157,100,12.5,rain,0,0,26.6,12.8,231.7,1011.8,78.9,3,69.2,6.1,4,10,2022-03-23T07:27:06,2022-03-23T19:41:17,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-03-24,62.6,48.2,54.6,62.6,46.3,54.1,47.1,77.7,0.04,100,8.33,rain,0,0,17,10.3,165.1,1009.3,56.5,3.6,162.6,14.1,7,10,2022-03-24T07:25:44,2022-03-24T19:42:03,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-03-25,62.6,42.8,53.7,62.6,42.8,53.5,48.9,86.1,0.083,100,8.33,rain,0,0,20.1,9.2,228.1,1010.1,50.8,3.9,138.8,12,6,10,2022-03-25T07:24:22,2022-03-25T19:42:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-03-26,66.2,53.6,59.3,66.2,53.6,59.3,54.8,86.2,0.004,100,4.17,rain,0,0,18.8,9.2,68.8,1011.9,71.7,3.3,247.2,21.3,9,10,2022-03-26T07:23:00,2022-03-26T19:43:34,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-03-27,75.2,46.4,60.8,75.2,46.4,60.7,53.5,79.7,0,0,0,,0,0,16.1,9.2,43.6,1012,66.5,3.2,192.4,17.3,7,10,2022-03-27T06:21:38,2022-03-27T18:44:20,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-03-28,71.6,55.4,64.7,71.6,55.4,64.7,55.7,74.5,0,0,0,,0,0,35.8,19.7,228.4,1010.4,42.5,3.6,180.5,15.5,8,10,2022-03-28T06:20:16,2022-03-28T18:45:05,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-03-29,65.9,53.6,59.5,65.9,53.6,59.5,58.1,95.3,0.212,100,16.67,rain,0,0,20.4,11.4,270.6,1009.1,80,3,92.3,7.9,4,10,2022-03-29T06:18:55,2022-03-29T18:45:51,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-03-30,64.4,55.4,59.9,64.4,55.4,59.9,54.4,83.2,0.669,100,16.67,rain,0,0,26.6,17.5,302.1,1010.8,81.5,3.3,137.2,11.8,6,10,2022-03-30T06:17:33,2022-03-30T18:46:36,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-03-31,64.5,53.3,58.6,64.5,53.3,58.6,54.8,88.1,0.2,100,20.83,rain,0,0,32.4,18.3,254.4,1014.7,72.4,3.3,148.6,12.9,6,10,2022-03-31T06:16:12,2022-03-31T18:47:22,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-04-01,64.6,48.2,58.6,64.6,48.2,58.6,50.9,76.7,0,0,0,rain,0,0,19.5,8.1,333.4,1016.2,49.4,3.8,253.7,21.8,9,10,2022-04-01T06:14:51,2022-04-01T18:48:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-04-02,68,44.5,56,68,44.5,55.7,50.1,82.9,0.004,100,4.17,rain,0,0,24.2,15,50.5,1010.8,23.2,4.2,239.4,20.7,8,10,2022-04-02T06:13:30,2022-04-02T18:48:53,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-04-03,69.8,46.1,56.2,69.8,45.6,56.1,50,82.4,0,0,0,,0,0,14.8,10.3,20.5,1003.6,59.4,3.7,219.5,19,8,10,2022-04-03T06:12:10,2022-04-03T18:49:38,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2022-04-04,59,51.8,55.5,59,51.8,55.5,55.3,99.1,0.669,100,20.83,rain,0,0,114.1,39.8,133.1,1000.8,89.6,3,69.1,6,4,10,2022-04-04T06:10:50,2022-04-04T18:50:23,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-04-05,60.9,51.8,55.6,60.9,51.8,55.6,49.7,82.4,0.488,100,16.67,rain,0,0,45,30,223.4,1008.2,87.2,3.1,152.8,13.1,8,10,2022-04-05T06:09:30,2022-04-05T18:51:09,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2022-04-06,64.4,48.2,57,64.4,48.2,57,52.9,87.2,0.236,100,12.5,rain,0,0,24.2,16.1,251.7,1018.1,64.2,3.7,286.2,24.8,9,10,2022-04-06T06:08:10,2022-04-06T18:51:54,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2022-04-07,64.5,46.4,55.9,64.5,45.2,55.7,51.4,86.3,0,0,0,,0,0,23,15,21.2,1022.1,40.6,3.3,290.5,24.9,9,10,2022-04-07T06:06:51,2022-04-07T18:52:40,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2022-04-08,66.2,46.4,56.7,66.2,46.4,56.6,52.4,87,0,0,0,,0,0,21.9,12.8,21,1022.1,50.9,4.4,293.1,25.1,10,10,2022-04-08T06:05:32,2022-04-08T18:53:25,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-04-09,69.8,49.4,58.6,69.8,49.4,58.6,53.4,84.7,0,0,0,,0,0,18.6,13.9,41.6,1017.8,27.4,4.7,267.2,23,9,10,2022-04-09T06:04:14,2022-04-09T18:54:11,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-04-10,86,49.7,64.8,83.2,49.7,64.7,54.2,75.3,0,0,0,,0,0,23,11.4,249.8,1010,23.3,3.3,267.6,22.8,8,10,2022-04-10T06:02:56,2022-04-10T18:54:56,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-04-11,69.8,55.4,62.9,69.8,55.4,62.9,56.2,80.4,0,0,0,rain,0,0,27.7,18.8,262,1010,73.1,3.5,190.9,16.5,8,10,2022-04-11T06:01:39,2022-04-11T18:55:42,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-04-12,68,53.6,61.4,68,53.6,61.4,55.8,82.9,0.197,100,8.33,rain,0,0,27.7,22.2,282.3,1012.5,81.1,3.2,226.2,19.5,7,10,2022-04-12T06:00:22,2022-04-12T18:56:28,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-04-13,66.2,50,60.4,66.2,50,60.4,54.2,81.4,0.083,100,8.33,rain,0,0,23,11.4,351.8,1014.5,64.4,3.9,181.1,15.6,7,10,2022-04-13T05:59:06,2022-04-13T18:57:14,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-04-14,68,46.4,58,68,45.2,57.9,53.7,87,0,0,0,,0,0,21.7,10.7,350.6,1016.4,32.7,4,192.4,16.5,6,10,2022-04-14T05:57:50,2022-04-14T18:57:59,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-04-15,71.6,49.8,61.8,71.6,49.8,61.8,55.9,82.8,0.004,100,4.17,rain,0,0,23.9,15,32.5,1017.3,28.1,4.3,198.5,17.2,6,10,2022-04-15T05:56:35,2022-04-15T18:58:45,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2022-04-16,84.2,53.6,68,81.5,53.6,67.6,46.2,53.2,0,0,0,,0,0,32.2,20.8,71.8,1016.6,8.3,4.8,197.8,17.2,6,10,2022-04-16T05:55:21,2022-04-16T18:59:31,0.5,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,remote,F3955,GMME"
morocco,2022-04-17,79,47.9,63.6,79,47.9,63.6,54.4,76.3,0,0,0,,0,0,21.3,9.2,355.8,1015.1,12.5,3.7,202,17.4,6,10,2022-04-17T05:54:07,2022-04-17T19:00:17,0.53,Clear,Clear conditions throughout the day.,clear-day,"60135099999,F3955,GMME"
morocco,2022-04-18,71.6,51.8,62,71.6,51.8,62,58.1,88,0,0,0,rain,0,0,22.4,9.2,313,1014.7,63.4,2.8,199.8,17.2,6,10,2022-04-18T05:52:54,2022-04-18T19:01:03,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-04-19,64.4,59,61.8,64.4,59,61.8,50.7,67.5,0,0,0,rain,0,0,27.1,11.4,290.2,1015.9,86,4,109.5,9.5,4,10,2022-04-19T05:51:42,2022-04-19T19:01:50,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,remote,F3955,GMME"
morocco,2022-04-20,64.4,57.2,60.2,64.4,57.2,60.2,45.6,58.8,0,0,0,rain,0,0,28.9,15,312.4,1015.8,75.4,3.1,154,13.2,6,10,2022-04-20T05:50:30,2022-04-20T19:02:36,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-04-21,64.4,48.2,58,64.4,48.2,57.9,46.5,67.4,0,0,0,rain,0,0,25.3,17.9,287.8,1014.2,54.8,3.7,211.7,18.3,7,10,2022-04-21T05:49:19,2022-04-21T19:03:22,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-04-22,69.8,44.6,58.6,69.8,42.1,58.2,50,75.9,0,0,0,rain,0,0,43.8,24.2,260,1008.2,47.3,3.6,181.7,15.7,7,10,2022-04-22T05:48:09,2022-04-22T19:04:09,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-04-23,66.2,50,59.9,66.2,50,59.9,52.7,79.4,0.638,100,16.67,rain,0,0,42.5,20.9,276.4,1012.2,66.1,3.7,296.5,25.5,9,10,2022-04-23T05:47:00,2022-04-23T19:04:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60135099999,GMME"
morocco,2022-04-24,66.2,46.6,57.1,66.2,46.6,57.1,50.9,81.9,0,0,0,,0,0,23,13.9,16.7,1012.8,68.2,3.6,271.8,23.5,9,10,2022-04-24T05:45:52,2022-04-24T19:05:41,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-04-25,66.2,46.4,57.8,66.2,46.4,57.8,51.2,80.8,0,0,0,,0,0,24.2,15,8.2,1011,37.6,3.5,254.1,21.9,8,10,2022-04-25T05:44:44,2022-04-25T19:06:28,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-04-26,68,51.6,59.1,68,51.6,59.1,54,84.7,0,0,0,,0,0,22.4,12.8,353.1,1012.4,66.5,3.6,200.4,17.3,8,10,2022-04-26T05:43:38,2022-04-26T19:07:15,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-04-27,68,48.2,58.5,68,48.2,58.5,53.7,85.8,0,0,0,,0,0,24.6,18.4,3.5,1016.8,65.4,4.2,213.3,18.5,8,10,2022-04-27T05:42:32,2022-04-27T19:08:01,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-04-28,68,48.2,58.8,68,47.7,58.8,53.5,84.1,0,0,0,,0,0,28.9,16.1,4.5,1018.1,55,4.5,314.4,27.1,10,10,2022-04-28T05:41:27,2022-04-28T19:08:48,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-04-29,78.8,48,64,78.8,47.3,64,49.4,64.9,0,0,0,,0,0,36.9,20.9,68.4,1017.1,11.1,4.6,330.8,28.6,10,10,2022-04-29T05:40:24,2022-04-29T19:09:34,0.95,Clear,Clear conditions throughout the day.,clear-day,"60135099999,remote,GMME"
morocco,2022-04-30,79.2,53.4,65.7,79.2,53.4,65.7,47.7,54.3,0,0,0,,0,0,28.9,20.1,49.5,1017.1,0,5,337.2,29,10,10,2022-04-30T05:39:21,2022-04-30T19:10:21,0,Clear,Clear conditions throughout the day.,clear-day,"60135099999,GMME"
morocco,2022-05-01,73.4,48.2,61.7,73.4,47.3,61.5,56,83.7,0,0,0,,0,0,20.8,11.4,318.3,1018.6,9.6,3.2,334.5,28.8,10,10,2022-05-01T05:38:19,2022-05-01T19:11:08,0.02,Clear,Clear conditions throughout the day.,clear-day,"60135099999,GMME"
morocco,2022-05-02,68,55.2,62.3,68,55.2,62.3,55.3,79,0,0,0,rain,0,0,25.9,16.7,294.3,1017.3,73.5,3.3,314.3,27.2,10,10,2022-05-02T05:37:19,2022-05-02T19:11:55,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-05-03,64.4,57.2,60.3,64.4,57.2,60.3,56.3,87.1,0.524,100,16.67,rain,0,0,25.3,10,270.7,1011.9,72,2.8,177.5,15.4,9,10,2022-05-03T05:36:20,2022-05-03T19:12:41,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60135099999,GMME"
morocco,2022-05-04,68,53.6,61.4,68,53.6,61.4,56,83.8,0.012,100,4.17,rain,0,0,21,11.4,265.8,1014.4,55.5,3.4,312.8,27,10,10,2022-05-04T05:35:21,2022-05-04T19:13:28,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60135099999,GMME"
morocco,2022-05-05,71.6,51.3,62.1,71.6,51.3,62.1,56.7,84.3,0,0,0,,0,0,26.2,16.1,30.5,1018.4,37.1,3.7,333.5,28.8,10,10,2022-05-05T05:34:24,2022-05-05T19:14:14,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-05-06,78.8,50,64.6,78.8,50,64.6,53.8,72.9,0,0,0,,0,0,26.6,18.3,27.2,1018.4,8.9,3.5,341.1,29.3,10,10,2022-05-06T05:33:28,2022-05-06T19:15:01,0.18,Clear,Clear conditions throughout the day.,clear-day,"60135099999,GMME"
morocco,2022-05-07,75.2,48.2,63.7,75.2,48.2,63.7,55.7,78.2,0,0,0,,0,0,21.3,9.2,353.7,1017.2,22.2,3.6,340.2,29.2,10,10,2022-05-07T05:32:33,2022-05-07T19:15:47,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-05-08,78.8,50,65.5,78.8,50,65.5,58.2,80.5,0,0,0,,0,0,25.3,13.9,7.6,1014.8,36.1,2.8,358.8,29.8,10,10,2022-05-08T06:31:40,2022-05-08T20:16:33,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-05-09,82.4,51.8,67.7,81,51.8,67.5,56.3,72.6,0,0,0,,0,0,24.6,14.3,10.9,1013.9,10.3,3.2,342.9,29.7,10,10,2022-05-09T06:30:48,2022-05-09T20:17:20,0.25,Clear,Clear conditions throughout the day.,clear-day,"60135099999,GMME"
morocco,2022-05-10,96.8,50,73,92.8,50,71.9,50.9,56.5,0,0,0,,0,0,26.4,13.9,44.8,1013.3,1.7,4.1,344.4,29.9,10,10,2022-05-10T06:29:57,2022-05-10T20:18:06,0.31,Clear,Clear conditions throughout the day.,clear-day,"60135099999,GMME"
morocco,2022-05-11,78.4,51.8,68.6,78.4,51.8,68.6,55,63.7,0,0,0,,0,0,23,13.9,259.9,1012.8,17.8,3.8,289.8,25,10,10,2022-05-11T06:29:07,2022-05-11T20:18:51,0.35,Clear,Clear conditions throughout the day.,clear-day,"60135099999,F3955,GMME"
morocco,2022-05-12,91.4,60.8,78,87.8,60.8,77,50.4,40.9,0,0,0,,0,0,36.9,10.3,153.1,1014.4,56.6,3.1,216.7,18.9,7,10,2022-05-12T06:28:18,2022-05-12T20:19:37,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-05-13,78.5,55.2,67.8,78.5,55.2,67.8,59.7,76.5,0,0,0,,0,0,22.8,9.2,283.7,1015.7,42.7,3.2,273.4,23.6,8,10,2022-05-13T06:27:31,2022-05-13T20:20:23,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-05-14,71.6,58.8,67.1,71.6,58.8,67.1,61.9,84.6,0,0,0,,0,0,23,10.3,299.7,1016.3,59.6,3.2,251.8,21.8,9,10,2022-05-14T06:26:46,2022-05-14T20:21:08,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-05-15,75.2,53.6,65.9,75.2,53.6,65.9,58.6,79.6,0,0,0,rain,0,0,21.9,10.3,329.2,1018.1,57.1,3.9,276.1,23.7,9,10,2022-05-15T06:26:01,2022-05-15T20:21:53,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-05-16,75.2,55.4,64.8,75.2,55.4,64.8,58.8,82.9,0,0,0,,0,0,27.1,16.1,25.6,1019.3,31.3,3.5,291.9,25.2,9,10,2022-05-16T06:25:18,2022-05-16T20:22:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-05-17,75.2,50,64.4,75.2,50,64.4,59.3,85.2,0,0,0,,0,0,25.1,9.2,355.5,1017.6,33.2,3.3,325.3,28.1,10,10,2022-05-17T06:24:37,2022-05-17T20:23:22,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-05-18,77,59,68.2,77,59,68.2,63.6,86.5,0,0,0,,0,0,22.4,10.3,282.9,1014.3,32,4,290.8,25.1,9,10,2022-05-18T06:23:57,2022-05-18T20:24:06,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-05-19,77.2,62.3,70.7,77.2,62.3,70.7,63.8,80.5,0,0,0,,0,0,18.1,9.2,319.5,1012.1,61.8,3.5,292.3,25.3,9,10,2022-05-19T06:23:18,2022-05-19T20:24:49,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-05-20,78.8,58.8,69.3,78.8,58.8,69.3,64.3,85.1,0,0,0,,0,0,25.3,13.9,267.2,1010.6,70.6,2.7,227.5,19.7,7,10,2022-05-20T06:22:41,2022-05-20T20:25:33,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-05-21,73.4,66.2,69.4,73.4,66.2,69.4,65.3,87.3,0,0,0,,0,0,30,10.3,292.3,1015.5,82.6,3,264.5,22.6,8,5,2022-05-21T06:22:05,2022-05-21T20:26:16,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-05-22,73.4,65.9,68.7,73.4,65.9,68.7,61.2,77.3,0,0,0,rain,0,0,22.6,11.9,3.9,1016.5,82,3.5,238.8,20.5,7,10,2022-05-22T06:21:31,2022-05-22T20:26:58,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-05-23,73.4,64.1,68.1,73.4,64.1,68.1,59.4,74.2,0.035,100,4.17,rain,0,0,25.7,15.3,16.5,1013.4,63.4,3.8,291.8,25.3,9,10,2022-05-23T06:20:58,2022-05-23T20:27:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60135099999,F3955,GMME"
morocco,2022-05-24,73.4,64.4,67.6,73.4,64.4,67.6,57.9,71.5,0,0,0,rain,0,0,26.4,11.9,304.5,1014.5,80.1,3.9,188.5,16.2,8,10,2022-05-24T06:20:27,2022-05-24T20:28:21,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-05-25,73.4,50,64.8,73.4,49.3,64.7,54.8,71.6,0,0,0,,0,0,23.9,16.1,357.6,1016.5,48.4,4.4,342.3,29.7,10,10,2022-05-25T06:19:58,2022-05-25T20:29:02,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-05-26,78.8,51.7,66.5,78.8,51.7,66.5,55.4,72.2,0,0,0,,0,0,22.6,12.8,355.9,1014.7,23.6,4,331.3,28.7,10,10,2022-05-26T06:19:30,2022-05-26T20:29:42,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
morocco,2022-05-27,84.2,51.8,68.8,83.9,51.8,68.9,56.6,69.1,0,0,0,,0,0,19.7,9.2,332,1014.1,9.7,4.3,351.8,30.5,10,10,2022-05-27T06:19:03,2022-05-27T20:30:22,0.89,Clear,Clear conditions throughout the day.,clear-day,"60135099999,GMME"
morocco,2022-05-28,75.2,57.2,67.5,75.2,57.2,67.5,61.1,80.6,0,0,0,,0,0,21.9,11.4,300.1,1013.3,55.4,4.1,339.5,29.4,10,10,2022-05-28T06:18:38,2022-05-28T20:31:01,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-05-29,75.2,66.2,69.4,75.2,66.2,69.4,59.2,70.7,0,0,0,rain,0,0,21.9,10.3,288.7,1012.2,80.6,4.8,310.2,26.9,10,10,2022-05-29T06:18:15,2022-05-29T20:31:39,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-05-30,77,57.2,67.4,77,57.2,67.4,57.6,73,0,0,0,,0,0,23.9,11.4,323.5,1012.1,43.1,3.9,337,29.3,10,10,2022-05-30T06:17:53,2022-05-30T20:32:17,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-05-31,76.7,55.2,66.9,76.7,55.2,66.9,59.9,79.9,0,0,0,,0,0,21.9,11.4,334.4,1012.7,4.2,3.6,351.5,30.3,10,10,2022-05-31T06:17:33,2022-05-31T20:32:53,0.03,Clear,Clear conditions throughout the day.,clear-day,"60135099999,GMME"
morocco,2022-06-01,77,57,68.8,77,57,68.8,61,78.6,0,0,0,,0,0,22.1,12.8,352.7,1015.4,31.9,3.7,349.3,30.1,10,10,2022-06-01T06:17:14,2022-06-01T20:33:29,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-06-02,73.4,59.4,67.5,73.4,59.4,67.5,62.2,84.4,0.161,100,8.33,rain,0,0,21.9,8.1,343,1015.3,79.2,3.1,268.7,23,9,10,2022-06-02T06:16:57,2022-06-02T20:34:05,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60135099999,GMME"
morocco,2022-06-03,75.2,57.2,67.7,75.2,57.2,67.7,60.4,79.4,0,0,0,rain,0,0,24.2,10.3,336,1015.6,54.6,3.5,345,29.7,10,10,2022-06-03T06:16:42,2022-06-03T20:34:39,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-06-04,73.6,59,68.4,73.6,59,68.4,59.9,75.9,0,0,0,rain,0,0,25.3,15,354,1017.7,56.2,3.7,324,27.9,10,10,2022-06-04T06:16:28,2022-06-04T20:35:12,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-06-05,75.2,57.1,67.3,75.2,57.1,67.3,59.6,77.9,0,0,0,,0,0,26.6,15,14.2,1019.2,30.2,3.7,353.7,30.5,10,10,2022-06-05T06:16:16,2022-06-05T20:35:45,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-06-06,77,58.7,69.3,77,58.7,69.3,63,81.7,0,0,0,,0,0,24.6,11.4,347.8,1018.4,31.3,3.5,354.4,30.5,10,10,2022-06-06T06:16:05,2022-06-06T20:36:16,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-06-07,77,55.4,68.1,77,55.4,68.1,63.2,85.7,0,0,0,,0,0,23.5,9.2,332,1018.3,38.7,4.1,353,30.4,10,10,2022-06-07T06:15:56,2022-06-07T20:36:47,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-06-08,78.2,57.2,69.1,78.2,57.2,69.1,63,82.6,0,0,0,,0,0,25.5,13.9,353.7,1018.2,40.2,4.1,353.5,30.4,10,10,2022-06-08T06:15:49,2022-06-08T20:37:16,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60135099999,GMME"
morocco,2022-06-09,78.8,59,70.1,78.8,59,70.1,65.3,86.1,0,0,0,,0,0,24.8,12.8,353.4,1015,28.6,3.6,347,30.2,10,10,2022-06-09T06:15:43,2022-06-09T20:37:45,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60135099999,F3955,GMME"
