name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
morocco,2021-03-19,64.4,49.7,57.9,64.4,48.7,57.8,53.4,85.7,0,0,0,,0,0,23.7,11.4,328.9,1010.8,68.8,3.3,210.5,18.2,7,,2021-03-19T07:32:13,2021-03-19T19:38:23,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-03-20,59,46.1,51.9,59,44.9,51.2,47.3,85.4,0.575,100,12.5,rain,0,0,26.4,16.1,11.5,1010.7,59.6,3.1,174.1,15,6,,2021-03-20T07:30:51,2021-03-20T19:39:09,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"60146099999,60120099999,60135099999,remote,GMME"
morocco,2021-03-21,62.6,41,52,62.6,37.9,50.9,43.7,76.1,0,0,0,,0,0,19.9,11.4,53.6,1018.3,14.1,4.8,252.3,21.7,8,,2021-03-21T07:29:29,2021-03-21T19:39:55,0.25,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,remote,GMME"
morocco,2021-03-22,64.4,40.7,53.4,64.4,40.7,52.9,44.1,74,0,0,0,,0,0,19,10.7,22.7,1018.5,3.5,5.7,273.2,23.5,9,,2021-03-22T07:28:07,2021-03-22T19:40:41,0.29,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-03-23,66.2,40.4,53.8,66.2,40.4,53.8,45.3,76.3,0,0,0,,0,0,17.7,9.2,5,1021.5,0.2,5,272.9,23.6,9,,2021-03-23T07:26:45,2021-03-23T19:41:27,0.33,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-03-24,66.3,42.5,54,66.3,42.5,54,48.3,83,0,0,0,,0,0,17.4,10.4,7,1024.1,0.2,4.3,276,23.8,9,,2021-03-24T07:25:23,2021-03-24T19:42:13,0.36,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-03-25,68,42.8,54.7,68,40.4,54.6,49.5,84.8,0,0,0,,0,0,17.9,9.2,21.2,1022.7,11.3,4,273.1,23.6,9,,2021-03-25T07:24:01,2021-03-25T19:42:59,0.39,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-03-26,77,42.8,58.8,77,42.8,58.8,48,72.6,0.004,100,4.17,rain,0,0,17.2,12.8,31.8,1019.7,16.2,5,264.6,22.8,9,,2021-03-26T07:22:40,2021-03-26T19:43:44,0.42,Rain,Clear conditions throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-03-27,75.2,46.2,61,75.2,46.2,60.9,53.4,79,0,0,0,,0,0,15,6.9,112.8,1016.7,47.3,4.8,243.4,21.1,8,,2021-03-27T07:21:18,2021-03-27T19:44:30,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-03-28,73.8,53.3,63.6,73.8,53.3,63.6,52.1,67,0,0,0,,0,0,16.3,10.3,142.1,1017.5,86.4,3.4,171.6,14.8,7,,2021-03-28T07:19:56,2021-03-28T19:45:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-03-29,82.4,59,69.7,81.4,59,69.6,54.2,60.2,0,0,0,,0,0,19.2,12.7,83.3,1015.2,49.5,3.5,177.4,15.3,6,,2021-03-29T07:18:35,2021-03-29T19:46:01,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-03-30,83.8,57.6,68.7,82.4,57.6,68.6,52.6,58.6,0,0,0,,0,0,19.7,11.4,110.9,1013.1,23,3.5,260.3,22.3,9,,2021-03-30T07:17:13,2021-03-30T19:46:47,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-03-31,77,51.5,62.3,77,51.5,62.3,57.5,86.5,0,0,0,,0,0,20.8,10.3,286.8,1009.6,48.4,2.8,268.9,23.2,9,,2021-03-31T07:15:52,2021-03-31T19:47:32,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-01,69.8,53.7,63.2,69.8,53.7,63.2,55.8,77.8,0,0,0,,0,0,18.6,8.3,264.5,1015.2,6.9,3.5,278.7,24.1,9,,2021-04-01T07:14:31,2021-04-01T19:48:18,0.63,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-02,68,51.8,61.8,68,51.8,61.8,56.4,84.3,0,0,0,,0,0,19.2,10.3,335.8,1018,45.1,3.9,228.3,19.8,7,,2021-04-02T07:13:10,2021-04-02T19:49:03,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-03,66.3,49.8,58.6,66.3,49.8,58.6,52.3,81.8,0,0,0,,0,0,19,9.2,333.7,1014.6,35,3.6,236.5,20.3,8,,2021-04-03T07:11:50,2021-04-03T19:49:48,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-04,66.2,50,59,66.2,50,59,53.4,83.2,0.004,100,4.17,rain,0,0,18.6,9.2,341.3,1014.4,56,3.7,214.2,18.4,7,,2021-04-04T07:10:30,2021-04-04T19:50:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-05,68.1,53.2,60.9,68.1,53.2,60.9,56.5,86.4,0,0,0,,0,0,20.1,12.8,18,1014,50.2,3.5,276.1,23.9,9,,2021-04-05T07:09:10,2021-04-05T19:51:19,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-06,69.8,53.6,62.2,69.8,53.6,62.2,58.4,88.3,0,0,0,,0,0,16.3,8.1,257.8,1011.6,51.6,4.2,220.7,19.1,8,,2021-04-06T07:07:51,2021-04-06T19:52:05,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-04-07,68,60.5,63.5,68,60.5,63.5,58,82.9,0,0,0,,0,0,15.4,8.1,271.2,1013.4,75.3,4.5,193.9,16.7,8,,2021-04-07T07:06:32,2021-04-07T19:52:50,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-04-08,68,53.6,61.6,68,53.6,61.6,57.9,88.4,0,0,0,,0,0,17.9,6.9,307.4,1015.7,82.4,3.7,173.5,15,6,,2021-04-08T07:05:13,2021-04-08T19:53:36,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-09,68,51.8,60.5,68,51.8,60.5,56.2,86.7,0,0,0,,0,0,17.2,8.1,323.4,1014.3,78,3.3,190.9,16.3,6,,2021-04-09T07:03:55,2021-04-09T19:54:21,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-10,71.6,48.2,60.5,71.6,48.2,60.5,54.7,83.1,0,0,0,,0,0,19.2,9.2,319.8,1013.5,64.6,4.3,288.2,25,10,,2021-04-10T07:02:37,2021-04-10T19:55:07,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-11,69.8,48.4,59.8,69.8,48.4,59.8,54.6,85.1,0,0,0,,0,0,17,11.4,338.1,1016.2,41.6,4.9,253.5,22.9,9,,2021-04-11T06:01:20,2021-04-11T18:55:53,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-12,70.2,50,60.2,70.2,50,60.2,55.3,85.6,0,0,0,,0,0,21,13.9,24.3,1017.9,39.2,3.7,275.3,23.7,9,,2021-04-12T06:00:03,2021-04-12T18:56:38,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-13,71.6,51.8,62.7,71.6,51.8,62.7,57,83.1,0,0,0,,0,0,17.2,7,326.9,1015.7,34.1,3.6,256.3,22.1,9,,2021-04-13T05:58:47,2021-04-13T18:57:24,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-14,68.1,60.8,64.8,68.1,60.8,64.8,61.7,90.4,0.118,100,12.5,rain,0,0,13,11.4,307.7,1012.1,74.5,3.1,129.2,11,5,,2021-04-14T05:57:32,2021-04-14T18:58:10,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-04-15,69.8,55.4,64.2,69.8,55.4,64.2,59,84.3,0,0,0,,0,0,19,8.1,333.5,1011.2,66,4.2,225.5,19.6,8,,2021-04-15T05:56:17,2021-04-15T18:58:56,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-04-16,69.8,51.6,60.8,69.8,51.6,60.8,56.2,86.2,0,0,0,,0,0,19.2,11.4,326.7,1013.5,64.6,5,241.7,20.9,8,,2021-04-16T05:55:02,2021-04-16T18:59:42,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-17,69.8,48,60,69.8,48,60,55.1,85.4,0,0,0,,0,0,17,11.4,356.3,1016.6,61.9,5,282.1,24.4,9,,2021-04-17T05:53:49,2021-04-17T19:00:28,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-18,71.6,50,60.5,71.6,49.3,60.4,55.8,86.1,0,0,0,,0,0,20.8,11.4,15.7,1017.9,15.2,4.7,303.3,26.3,10,,2021-04-18T05:52:36,2021-04-18T19:01:14,0.21,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-19,71.6,41.4,59.6,71.6,41.4,59.5,54,83.8,0,0,0,,0,0,18.8,8.2,332.3,1017.7,22.1,4.5,287.4,24.7,9,,2021-04-19T05:51:24,2021-04-19T19:02:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-04-20,69.8,46.4,60.5,69.8,45.2,60.4,53.8,80.8,0,0,0,,0,0,21.7,11.4,348.8,1015.6,53.5,4.8,284.4,24.4,10,,2021-04-20T05:50:12,2021-04-20T19:02:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-04-21,69.5,51.8,61,69.5,51.8,61,54.1,80,0,0,0,,0,0,19.9,10.3,354.3,1014,58.6,5.1,250,21.6,9,,2021-04-21T05:49:02,2021-04-21T19:03:33,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-04-22,71.6,49.8,61,71.6,49.3,60.9,54.4,81.4,0,0,0,,0,0,18.1,11.4,3.4,1013.6,61.3,5,275.8,23.9,9,,2021-04-22T05:47:52,2021-04-22T19:04:19,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-04-23,70,50.1,62.4,70,50.1,62.4,58.1,86.8,0,0,0,,0,0,19.7,8.1,328.3,1011.4,67,4,260.1,22.4,9,,2021-04-23T05:46:43,2021-04-23T19:05:06,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-04-24,71.6,57.2,64.5,71.6,57.2,64.5,59.8,86.1,0,0,0,,0,0,19.9,9.2,350.4,1009.5,70,3.7,222,19.3,7,,2021-04-24T05:45:35,2021-04-24T19:05:52,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-04-25,71.6,59,64.9,71.6,59,64.9,59,82.7,0.118,100,4.17,rain,0,0,16.3,9.2,298.4,1008.1,64,3.9,183.2,16,6,,2021-04-25T05:44:27,2021-04-25T19:06:39,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-26,71.6,55.4,63.7,71.6,55.4,63.7,56.8,79.6,0.047,100,8.33,rain,0,0,31.1,16.1,238.5,1008.1,58,3.4,213,18.4,7,,2021-04-26T05:43:21,2021-04-26T19:07:25,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-27,71.6,59,65,71.6,59,65,58.3,79.4,0.012,100,8.33,rain,0,0,27.1,15.4,248,1009,72.8,3.7,238.4,20.5,8,,2021-04-27T05:42:16,2021-04-27T19:08:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-28,69.8,51.8,62.2,69.8,51.8,62.2,56.7,83.4,0,0,0,,0,0,20.1,9.2,313.2,1009.9,61.6,3.7,226.9,19.5,7,,2021-04-28T05:41:11,2021-04-28T19:08:58,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,remote,GMME"
morocco,2021-04-29,69.8,53.6,61.5,69.8,53.6,61.5,51.3,70.7,0,0,0,,0,0,16.8,11.4,325.5,1011.3,71.7,4.4,223,19.3,6,,2021-04-29T05:40:08,2021-04-29T19:09:45,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-04-30,66.2,51.8,59.6,66.2,51.8,59.6,52.9,79.3,0.248,100,12.5,rain,0,0,19,9.2,327.5,1011.5,68.4,4.9,183,15.9,6,,2021-04-30T05:39:06,2021-04-30T19:10:32,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-01,66.2,48.2,57.1,66.2,47.3,57,51.4,83.2,0.094,100,16.67,rain,0,0,19.9,11.5,23.8,1016.4,49,5.4,241.7,20.9,8,,2021-05-01T05:38:04,2021-05-01T19:11:18,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-02,66.6,46.8,58.1,66.6,46.8,58.1,48.6,73,0,0,0,,0,0,23.3,15,18.6,1015.2,29.3,5.3,325.1,28.1,10,,2021-05-02T05:37:04,2021-05-02T19:12:05,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-03,69.8,48.2,60.3,69.8,48.2,60.3,51.8,76,0,0,0,,0,0,15.2,9.2,333.6,1013.4,72.3,4.3,222.1,19.2,7,,2021-05-03T05:36:05,2021-05-03T19:12:52,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-04,73.4,53.7,64.8,73.4,53.7,64.8,58.9,82.5,0,0,0,,0,0,22.6,11.4,346.9,1012.5,59.1,4.4,304.7,26.5,9,,2021-05-04T05:35:07,2021-05-04T19:13:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-05,73.4,62.6,67.2,73.4,62.6,67.2,61,80.8,0,0,0,,0,0,23,10.3,306.3,1013.3,47,4.9,303.7,26.2,10,,2021-05-05T05:34:10,2021-05-05T19:14:25,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-06,73.4,55.4,64.9,73.4,55.4,64.9,59.8,84.7,0,0,0,,0,0,17.9,9.2,307.4,1016.2,19.9,4.7,324.3,27.9,10,,2021-05-06T05:33:14,2021-05-06T19:15:11,0.82,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-07,73.4,50.1,63.6,73.4,50.1,63.6,56.9,80.6,0,0,0,,0,0,18.3,10.3,351.4,1016.8,31.7,3.6,325.6,27.9,10,,2021-05-07T05:32:20,2021-05-07T19:15:58,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-08,75.2,57.2,66.5,75.2,57.2,66.5,58.6,76.7,0.032,100,8.33,rain,0,0,24.2,13.9,358.8,1013,44.1,3.5,276.3,23.8,9,,2021-05-08T05:31:27,2021-05-08T19:16:44,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-09,73.4,60.8,66.1,73.4,60.8,66.1,55.3,69.7,0.016,100,4.17,rain,0,0,27.3,15,268.2,1013.3,57.3,4.7,256.9,22.3,10,,2021-05-09T05:30:35,2021-05-09T19:17:30,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-10,69.8,58.7,64.2,69.8,58.7,64.2,53.7,69.9,0.056,100,12.5,rain,0,0,23.9,15,279.6,1016.7,83,4.9,249.3,21.5,7,,2021-05-10T05:29:44,2021-05-10T19:18:16,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-11,71.6,50,61.7,71.6,49.3,61.7,48.9,64.7,0,0,0,,0,0,27.7,17.2,28.4,1021.3,56.8,5.4,293.9,25.2,9,,2021-05-11T05:28:55,2021-05-11T19:19:02,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-12,69.9,46.4,60.3,69.9,45.2,60.2,50.9,73.4,0,0,0,,0,0,24.8,13.9,18.9,1021.4,29.3,5.4,331.9,28.7,10,,2021-05-12T05:28:06,2021-05-12T19:19:47,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-13,71.6,55.4,64.5,71.6,55.4,64.5,56.2,75.7,0,0,0,,0,0,25.9,14.3,12.8,1019.1,76.1,5.5,321.3,27.7,10,,2021-05-13T05:27:20,2021-05-13T19:20:33,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-14,73.4,53.6,63.9,73.4,53.6,63.9,57.1,80.1,0,0,0,,0,0,26.4,17.2,18.7,1017.2,56.8,4.8,303.5,26.2,10,,2021-05-14T05:26:34,2021-05-14T19:21:18,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-15,77,49.7,64.5,77,49.7,64.5,56.9,78.6,0,0,0,,0,0,21.5,12.8,3.2,1014.5,32.8,3.5,331.4,28.5,10,,2021-05-15T05:25:50,2021-05-15T19:22:03,0.13,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-16,75.2,53.6,65.8,75.2,53.6,65.8,59,80.5,0,0,0,,0,0,28.6,17.2,13.9,1014.2,15.3,4.3,351.7,29.1,10,,2021-05-16T06:25:08,2021-05-16T20:22:47,0.16,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-17,74.7,53.6,66,74.7,53.6,66,61,84.8,0,0,0,,0,0,19.7,10.3,355.5,1017.2,32.9,4,332.9,28.7,10,,2021-05-17T06:24:26,2021-05-17T20:23:32,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-18,75.2,51.6,64.1,75.2,51.6,64.1,57.9,81.6,0,0,0,,0,0,25.3,13.9,12.3,1017.6,23.6,3.7,341.1,29.5,10,,2021-05-18T06:23:47,2021-05-18T20:24:16,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-19,75.2,51.8,64.9,75.2,51.8,64.9,58.6,81.8,0,0,0,,0,0,20.8,13.9,12,1016.9,17,4.9,326.1,28.1,10,,2021-05-19T06:23:08,2021-05-19T20:24:59,0.25,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-05-20,82.4,53.7,69.4,82.1,53.7,69.4,59.2,74,0,0,0,,0,0,18.8,11.6,0.5,1015.1,18.3,4.1,316.5,27.4,9,,2021-05-20T06:22:32,2021-05-20T20:25:42,0.3,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-05-21,74.6,60.8,67.6,74.6,60.8,67.6,63.4,87.3,0,0,0,,0,0,19,9.2,289,1014.5,54.5,3.7,293.1,25.2,9,,2021-05-21T06:21:56,2021-05-21T20:26:25,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-05-22,71.7,53.6,63.9,71.7,53.6,63.9,58.5,83.6,0,0,0,,0,0,23.5,13.9,5.2,1014,57.9,3.7,305.3,26.3,9,,2021-05-22T06:21:23,2021-05-22T20:27:07,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-23,68,53.6,63.6,68,53.6,63.6,52.3,67.9,0,0,0,,0,0,24.4,11.4,347.9,1018.8,59.7,3.5,270.2,23.4,9,,2021-05-23T06:20:50,2021-05-23T20:27:49,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-05-24,71.6,46.4,59.9,71.6,46.4,59.7,50.8,73.9,0,0,0,,0,0,28.2,17.2,34.3,1020.6,22.4,4.4,271.2,23.7,9,,2021-05-24T06:20:19,2021-05-24T20:28:30,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-05-25,73.4,51.8,63.8,73.4,51.8,63.8,56.1,78.1,0,0,0,,0,0,18.1,8.1,313.9,1015.9,36.8,4.1,252,21.9,8,,2021-05-25T06:19:50,2021-05-25T20:29:11,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-05-26,71.6,55.2,65.1,71.6,55.2,65.1,58.2,79.6,0,0,0,,0,0,17.9,8.1,275.7,1013.2,22.9,3.8,164,14,6,,2021-05-26T06:19:23,2021-05-26T20:29:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-05-27,75.2,62.3,67.5,75.2,62.3,67.5,61.8,82.4,0,0,0,,0,0,20.8,9.2,327.8,1011.8,69.8,4,269.8,23.5,9,,2021-05-27T06:18:56,2021-05-27T20:30:31,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-05-28,84.2,55.4,68.2,83.4,55.4,68.1,58.7,74.1,0,0,0,,0,0,24.2,16.1,33,1011.6,56,6.1,226.4,19.5,9,,2021-05-28T06:18:32,2021-05-28T20:31:09,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-05-29,75.2,59,67.5,75.2,59,67.5,62.4,85,0,0,0,,0,0,14.5,10.3,263.3,1014.2,28.1,4.5,316.2,27.2,10,,2021-05-29T06:18:09,2021-05-29T20:31:47,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-05-30,75.2,62.6,67.1,75.2,62.6,67.1,64.5,91.8,0.004,100,4.17,rain,0,0,24.6,12,270.5,1013.1,67.8,3,153.9,13,6,,2021-05-30T06:17:47,2021-05-30T20:32:25,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-05-31,69.8,64.4,67.1,69.8,64.4,67.1,61.9,84.1,0,0,0,,0,0,20.8,8.1,289.3,1013.5,81.3,3.4,141.3,12.2,7,,2021-05-31T06:17:28,2021-05-31T20:33:01,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-01,71.6,57.2,66.3,71.6,57.2,66.3,55.2,68,0,0,0,,0,0,20.4,11.4,347,1013.6,68.6,3.7,319.8,27.7,10,,2021-06-01T06:17:09,2021-06-01T20:33:37,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60120099999,60135099999,F3955,GMME"
morocco,2021-06-02,71.6,53.4,63.2,71.6,53.4,63.2,55.8,78.6,0,0,0,,0,0,19.7,10.3,0.4,1013.9,45.5,4.7,330.4,28.6,10,,2021-06-02T06:16:53,2021-06-02T20:34:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-06-03,71.8,53.6,64.6,71.8,53.6,64.6,57.1,78.2,0,0,0,,0,0,19.7,9.2,323.6,1016.8,64.5,5.5,297.1,25.6,9,,2021-06-03T06:16:38,2021-06-03T20:34:46,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-04,71.6,63.9,66.7,71.6,63.9,66.7,59.5,78.2,0.087,100,8.33,rain,0,0,20.8,9.2,329.5,1018.8,73.2,3.9,152.3,12.9,5,,2021-06-04T06:16:24,2021-06-04T20:35:19,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"60146099999,60120099999,60135099999,remote,F3955,GMME"
morocco,2021-06-05,71.6,57.2,66.1,71.6,57.2,66.1,58.6,78,0,0,0,,0,0,19,9.2,318.1,1019.9,41.5,4.3,313.9,27.1,9,,2021-06-05T06:16:13,2021-06-05T20:35:52,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-06-06,78.8,57.2,69.9,78.8,57.2,69.9,62.7,79.9,0,0,0,,0,0,24.2,17.2,20,1016.7,32.7,4.8,305.2,26.5,9,,2021-06-06T06:16:02,2021-06-06T20:36:23,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
